StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
3700,16,Male,Caucasian,Some College,16,13,No,Very High,No,No,Yes,No,2.9277908588033954,C
3701,15,Male,African American,Bachelor’s,3,26,No,High,Yes,No,Yes,No,2.096120121432001,D
3702,17,Female,Caucasian,Some College,2,16,Yes,Moderate,Yes,Yes,No,No,2.670696873681609,C
3703,18,Female,Caucasian,Some College,8,15,No,Low,Yes,Yes,Yes,Yes,3.878470005890229,A
3704,15,Female,Caucasian,High School,14,3,Yes,Very High,Yes,No,No,Yes,3.85738466852201,A
3705,18,Female,Caucasian,Some College,19,24,No,High,Yes,Yes,Yes,No,3.234233943355501,B
3706,16,Male,Caucasian,Some College,2,7,No,Low,Yes,No,No,No,2.201173291908775,D
3708,16,Male,Caucasian,Bachelor’s,14,20,No,No Support,Yes,No,No,No,3.7070993397716543,A
3710,18,Male,African American,No Education,7,22,No,No Support,No,Yes,Yes,No,2.4574110291164883,D
3711,16,Female,Other,Higher,11,23,Yes,Low,No,No,No,No,2.2167389078512687,D
3712,17,Male,Caucasian,Some College,20,24,Yes,No Support,Yes,Yes,No,No,2.957040536845849,C
3714,18,Female,African American,No Education,14,30,No,Moderate,No,No,No,No,2.360595820957538,D
3716,17,Female,Asian,Some College,16,23,No,High,Yes,Yes,No,No,3.531509030746906,A
3718,17,Female,Caucasian,No Education,11,10,No,Moderate,Yes,No,Yes,Yes,3.407282790036386,B
3720,16,Male,Caucasian,Some College,17,13,Yes,Very High,Yes,Yes,No,No,3.489316663599273,B
3721,16,Male,African American,Higher,15,17,No,Moderate,Yes,No,Yes,No,3.6348668605131698,A
3722,15,Male,Asian,Higher,2,12,No,Moderate,No,No,No,No,2.078232025992955,D
3723,18,Male,Other,Higher,8,5,No,Moderate,Yes,Yes,Yes,No,3.4608544843761493,B
3725,15,Male,Caucasian,No Education,18,25,No,Moderate,Yes,No,No,No,2.576263049218601,C
3726,16,Male,African American,No Education,4,0,No,High,Yes,No,No,No,3.5634460593361394,A
3729,17,Male,Caucasian,Bachelor’s,19,9,No,High,Yes,No,Yes,No,3.6248284037192366,A
3730,15,Female,Caucasian,Higher,11,1,No,Low,Yes,No,No,No,3.675881272293047,A
3731,17,Female,African American,High School,7,30,Yes,Moderate,No,Yes,No,No,3.7243917044457255,A
3732,16,Male,Caucasian,Bachelor’s,2,15,No,High,Yes,Yes,No,No,3.5380380026992126,A
3734,18,Male,Caucasian,Some College,10,15,Yes,Low,Yes,No,No,Yes,3.86102255098482,A
3735,18,Female,Asian,High School,7,29,No,High,Yes,Yes,No,No,2.8604520471530988,C
3736,16,Male,African American,Some College,12,22,No,Very High,Yes,No,No,Yes,3.258708134944428,B
3737,17,Female,Asian,Some College,9,25,No,High,No,No,Yes,Yes,2.5096263550583044,C
3738,16,Female,Caucasian,Some College,17,15,No,Low,Yes,Yes,Yes,No,3.4819336812370616,B
3741,16,Female,African American,Higher,10,14,Yes,No Support,Yes,No,No,No,2.8045152054160973,C
3742,16,Male,Caucasian,Some College,9,8,No,Very High,Yes,Yes,No,Yes,3.327259150558817,B
3743,17,Female,Caucasian,Some College,2,29,No,High,No,No,No,No,2.94503467628514,C
3744,15,Female,Caucasian,Higher,6,0,No,High,Yes,No,Yes,No,2.99320483427437,C
3745,15,Female,Caucasian,High School,3,8,No,Very High,Yes,No,No,No,3.9515456530326634,A
3746,16,Female,Other,High School,7,10,No,Low,Yes,No,No,Yes,3.801603121191136,A
3747,15,Female,Caucasian,Bachelor’s,7,4,Yes,High,Yes,No,No,Yes,3.854074844725253,A
3748,15,Female,Asian,High School,5,5,No,Low,Yes,No,No,Yes,3.232993037937936,B
3749,16,Male,Other,Bachelor’s,12,29,No,No Support,Yes,No,No,Yes,2.714797753225129,C
3750,16,Male,Caucasian,High School,11,7,No,Low,No,No,No,Yes,3.281078290211093,B
3751,18,Male,African American,No Education,2,14,No,Very High,Yes,Yes,No,No,2.307149871671461,D
3752,15,Female,Caucasian,Some College,5,26,Yes,Moderate,No,Yes,No,Yes,3.080887094029839,B
3753,17,Female,Caucasian,High School,18,15,No,No Support,No,No,No,Yes,3.6045933377856496,A
3755,18,Female,Other,Bachelor’s,3,17,Yes,Low,Yes,Yes,No,No,2.295391530956178,D
3756,17,Female,Caucasian,Higher,14,11,No,No Support,No,No,Yes,Yes,3.2426485820111512,B
3757,15,Male,African American,Bachelor’s,1,22,No,High,No,Yes,Yes,No,3.4926155038875457,B
3760,17,Female,Caucasian,Bachelor’s,1,24,No,High,Yes,Yes,Yes,No,3.1786835309694697,B
3761,16,Male,African American,Bachelor’s,6,21,No,No Support,Yes,Yes,No,No,2.55054922413034,C
3762,15,Female,African American,Bachelor’s,15,15,No,Low,Yes,No,No,No,3.59190047794097,A
3763,17,Female,African American,Some College,4,22,No,High,Yes,Yes,No,No,2.3556342195800024,D
3765,15,Female,Asian,Bachelor’s,18,21,Yes,Moderate,Yes,No,No,No,2.739569306055003,C
3766,18,Female,Caucasian,High School,1,26,No,High,Yes,No,No,Yes,2.454492541717503,D
3767,16,Male,Caucasian,High School,14,23,No,High,No,No,No,Yes,3.972723093150881,A
3768,17,Male,Caucasian,Bachelor’s,3,21,No,High,Yes,Yes,No,No,3.829719187946948,A
3769,15,Female,Caucasian,High School,1,6,No,Very High,Yes,Yes,No,No,3.71311722622824,A
3770,15,Male,Caucasian,No Education,9,23,No,Low,Yes,Yes,Yes,Yes,2.3045312809853646,D
3771,17,Male,Caucasian,No Education,4,14,Yes,Low,Yes,No,No,Yes,3.1721470822594524,B
3772,15,Male,Caucasian,Bachelor’s,17,16,No,High,No,Yes,Yes,No,3.791025847760815,A
3773,18,Male,Other,Some College,3,14,No,Moderate,Yes,Yes,No,Yes,3.911529917795448,A
3774,18,Female,Caucasian,Bachelor’s,0,9,No,Moderate,Yes,No,Yes,Yes,3.660373420096808,A
3775,18,Male,Other,Some College,17,27,Yes,High,No,No,Yes,No,2.5380229389225013,C
3776,18,Male,Caucasian,Some College,19,3,Yes,Moderate,Yes,No,No,No,3.650186388939208,A
3777,15,Male,African American,Some College,5,21,Yes,Low,Yes,Yes,No,Yes,3.5538478396716293,A
3779,17,Female,Caucasian,Some College,19,3,Yes,Very High,Yes,Yes,No,No,3.999344409667223,A
3780,17,Male,Caucasian,Higher,13,21,No,No Support,No,No,Yes,Yes,3.4014576340013205,B
3781,17,Female,Caucasian,Higher,9,22,No,High,Yes,No,No,No,2.7556036911995987,C
3782,16,Female,Caucasian,Bachelor’s,17,28,Yes,Moderate,No,Yes,No,No,2.3921936083454165,D
3783,17,Male,Other,Higher,8,21,Yes,Moderate,No,No,No,No,3.7289608343446967,A
3784,16,Female,Asian,Some College,11,10,Yes,Low,No,No,No,No,3.927699170016148,A
3785,16,Male,Caucasian,Some College,9,3,No,Low,Yes,No,No,No,2.6166065044057656,C
3786,18,Female,Caucasian,Bachelor’s,20,11,No,High,Yes,Yes,No,No,3.310924317432571,B
3788,15,Male,Caucasian,Higher,5,22,No,Very High,Yes,No,Yes,No,3.341522584665946,B
3790,18,Female,Caucasian,Higher,7,13,Yes,Very High,No,No,Yes,No,3.2372505031258214,B
3791,16,Male,African American,High School,13,17,No,Moderate,Yes,Yes,No,Yes,3.426493345500802,B
3792,15,Male,Caucasian,Bachelor’s,10,5,Yes,Low,Yes,No,No,Yes,3.83976328884869,A
3794,15,Male,African American,Bachelor’s,19,1,No,High,Yes,Yes,Yes,No,3.9478128132775625,A
3795,18,Female,Caucasian,High School,5,24,No,Very High,No,Yes,No,No,3.274525586832684,B
3798,18,Female,Caucasian,High School,13,13,No,Low,No,No,No,No,3.358482305114322,B
3801,18,Female,Other,Higher,1,22,No,Low,No,Yes,No,No,2.48545012163135,D
3802,16,Male,Asian,Some College,7,10,No,High,Yes,No,No,Yes,3.803866865981069,A
3804,18,Female,Other,Some College,13,21,Yes,Low,Yes,No,No,No,2.520399170395153,C
3805,15,Male,Caucasian,Bachelor’s,4,22,No,High,Yes,Yes,No,Yes,3.827770603264889,A
3806,17,Female,Asian,No Education,8,3,No,Low,Yes,No,No,Yes,2.928144772243736,C
3807,15,Male,Other,Bachelor’s,12,12,No,Low,Yes,Yes,No,No,2.7417318483338056,C
3809,15,Female,Other,Higher,13,25,No,No Support,Yes,Yes,No,No,3.930272880150514,A
3810,18,Female,Caucasian,No Education,4,28,Yes,Low,Yes,Yes,No,No,2.732037025337505,C
3811,15,Male,Other,Higher,1,7,No,Moderate,Yes,No,No,No,2.6311999566670545,C
3812,15,Female,Caucasian,Bachelor’s,6,7,No,Moderate,Yes,Yes,Yes,No,2.9750683770638275,C
3815,18,Female,Asian,High School,10,22,No,Moderate,Yes,No,No,No,2.7899671639261063,C
3816,18,Male,African American,Bachelor’s,11,9,No,Very High,Yes,No,Yes,Yes,2.857170908297019,C
3821,18,Male,African American,Bachelor’s,0,5,No,Low,Yes,Yes,No,No,3.151804061965393,B
3824,18,Female,Caucasian,Higher,3,11,No,Low,Yes,No,No,No,3.749806471359275,A
3825,16,Male,Caucasian,High School,3,25,Yes,No Support,No,Yes,No,Yes,2.674352304820051,C
3826,16,Female,Caucasian,Some College,14,22,No,Moderate,Yes,No,No,No,3.783062039989028,A
3827,16,Male,Caucasian,Bachelor’s,2,5,Yes,Moderate,No,No,Yes,No,3.6926059074789537,A
3829,17,Male,Caucasian,Higher,20,30,No,Low,Yes,No,No,No,2.7076994847161675,C
3830,15,Female,Asian,Some College,1,4,No,Very High,No,No,No,Yes,2.334356215781156,D
3831,18,Male,Asian,No Education,5,24,No,Moderate,No,No,Yes,No,2.749799190690503,C
3832,16,Male,African American,Higher,7,8,No,High,No,No,No,Yes,3.941101712936661,A
3833,15,Male,Caucasian,Some College,16,27,No,High,Yes,No,No,No,2.590244844541772,C
3834,15,Male,African American,Bachelor’s,4,27,No,High,Yes,No,No,Yes,2.8055744701345877,C
3835,17,Female,Caucasian,Some College,1,21,Yes,Moderate,Yes,Yes,No,Yes,2.398817968207904,D
3836,17,Female,Asian,Bachelor’s,11,28,No,High,Yes,No,No,Yes,3.736480475241904,A
3839,15,Female,Caucasian,Some College,8,22,No,High,Yes,No,Yes,No,3.311534407043488,B
3842,15,Female,African American,Some College,0,6,Yes,No Support,No,No,No,Yes,3.5377547632216872,A
3843,15,Male,Caucasian,High School,5,30,No,Very High,No,Yes,No,No,2.8102203094904734,C
3844,17,Male,Asian,No Education,10,11,Yes,High,Yes,Yes,Yes,Yes,2.9051179893757317,C
3845,16,Female,Other,Bachelor’s,2,6,Yes,Low,Yes,Yes,Yes,No,2.6208477542262703,C
3846,18,Female,Caucasian,Bachelor’s,14,30,Yes,Moderate,No,Yes,Yes,No,2.935503737068525,C
3847,16,Male,Caucasian,Some College,10,9,No,Moderate,No,No,No,No,3.88804283168658,A
3848,18,Male,Other,Some College,4,7,No,Moderate,Yes,No,No,No,3.3297084727552937,B
3849,15,Male,African American,High School,15,16,Yes,High,No,No,No,No,3.5466041979241005,A
3851,18,Female,African American,No Education,6,14,No,High,No,No,No,No,3.662973136772993,A
3853,17,Male,Caucasian,Bachelor’s,8,8,No,High,Yes,No,No,No,3.39526187404715,B
3854,16,Female,Asian,Higher,6,30,No,High,No,No,Yes,No,2.845406311538349,C
3855,16,Female,Caucasian,Some College,2,22,Yes,High,Yes,No,No,No,3.0674267229245658,B
3856,15,Male,Caucasian,Bachelor’s,10,10,No,High,Yes,No,No,No,3.7873742094620537,A
3857,16,Male,Asian,Some College,11,27,No,Very High,Yes,No,Yes,Yes,2.296898790731081,D
3859,15,Female,Caucasian,Some College,10,17,Yes,Low,No,No,No,No,3.291098804583781,B
3860,17,Female,African American,High School,1,16,No,Very High,Yes,No,No,No,3.7297077043652775,A
3861,17,Female,Asian,Higher,0,23,No,High,Yes,No,No,No,3.1801541771093724,B
3862,18,Male,Asian,No Education,1,8,No,Low,Yes,No,No,No,2.0224533335258776,D
3863,17,Female,Other,High School,13,9,No,High,Yes,No,No,No,3.841830728031888,A
3865,16,Female,Caucasian,Bachelor’s,4,29,No,Very High,Yes,No,No,No,2.9402864570085767,C
3866,17,Female,Caucasian,No Education,1,10,No,Very High,Yes,Yes,No,Yes,3.552738435187783,A
3867,18,Female,Asian,Higher,18,21,No,Moderate,No,No,No,Yes,2.7033119696378933,C
3868,16,Male,Caucasian,Some College,16,14,Yes,Very High,Yes,No,Yes,No,3.2684837426893427,B
3869,18,Female,African American,No Education,10,1,No,High,No,Yes,Yes,No,3.935474469297556,A
3870,17,Male,African American,Some College,15,26,No,High,No,Yes,No,Yes,3.87137116138779,A
3871,18,Male,Caucasian,High School,19,20,No,Moderate,Yes,No,Yes,No,2.651977876366109,C
3872,16,Male,Other,Bachelor’s,17,27,No,Low,Yes,No,No,Yes,3.0624804800804037,B
3874,18,Female,Caucasian,Some College,7,23,Yes,Low,Yes,No,No,No,3.441491526977308,B
3875,18,Female,Other,No Education,1,23,No,Moderate,No,No,No,No,2.460373007335369,D
3876,16,Female,Caucasian,Bachelor’s,16,13,Yes,Very High,Yes,Yes,Yes,Yes,3.156080854763476,B
3877,16,Female,Caucasian,Bachelor’s,10,4,No,Very High,Yes,No,No,Yes,3.5483651384099137,A
3878,18,Male,African American,Bachelor’s,13,26,No,Low,No,No,No,No,2.2788575327413017,D
3881,16,Male,Asian,Higher,14,25,No,Moderate,Yes,Yes,No,No,3.9113950355697273,A
3882,15,Female,Asian,High School,2,21,Yes,Very High,Yes,No,No,Yes,3.814929046928018,A
3883,15,Male,Caucasian,No Education,6,28,No,High,Yes,No,No,No,3.0237796699403114,B
3884,17,Male,Asian,Bachelor’s,11,14,No,High,Yes,No,Yes,Yes,2.4931967530435823,D
3885,18,Female,Asian,Higher,2,28,No,Low,Yes,No,No,Yes,2.5221441368015736,C
3887,18,Male,Caucasian,High School,9,9,No,Moderate,No,No,No,Yes,3.0089794394411187,B
3888,16,Female,Other,High School,7,27,No,Low,No,No,No,No,3.4955030479448403,B
3890,17,Female,Asian,Higher,15,18,No,Moderate,Yes,No,Yes,No,3.558525800690532,A
3891,16,Male,Asian,High School,11,8,No,Moderate,Yes,Yes,No,Yes,3.622482223896584,A
3892,17,Female,African American,Bachelor’s,4,20,Yes,Very High,No,No,No,No,3.4103786297262184,B
3893,16,Female,African American,High School,19,25,No,Moderate,Yes,Yes,No,Yes,3.5826775956441272,A
3894,15,Female,African American,Bachelor’s,5,9,No,Moderate,No,No,Yes,Yes,2.500911898395738,C
3895,17,Female,Caucasian,Higher,5,3,No,Very High,No,Yes,No,No,3.102217754450157,B
3896,17,Male,Asian,Some College,7,21,Yes,Moderate,No,Yes,No,No,2.4235775620578432,D
3897,16,Male,African American,Some College,16,29,No,No Support,Yes,No,No,No,2.1242508650359486,D
3898,17,Male,African American,Bachelor’s,11,3,Yes,Moderate,Yes,No,No,Yes,3.0907782888320736,B
3900,16,Female,Caucasian,Bachelor’s,1,5,No,Moderate,No,No,Yes,No,3.2099605504817865,B
3901,16,Male,Caucasian,Bachelor’s,18,25,No,Moderate,Yes,No,No,Yes,2.6518068718188896,C
3902,16,Female,Caucasian,High School,5,7,No,Low,Yes,Yes,Yes,No,3.616190500895113,A
3903,15,Female,Caucasian,Bachelor’s,17,15,No,Moderate,No,No,No,No,3.5535758234664643,A
3904,16,Male,Caucasian,High School,3,7,Yes,Low,Yes,Yes,No,No,2.639342397655183,C
3905,18,Male,Other,Higher,4,27,No,High,Yes,No,Yes,Yes,3.6271407426323448,A
3906,17,Female,Caucasian,High School,5,15,No,High,No,No,No,No,2.5490863164558952,C
3907,18,Female,Caucasian,Bachelor’s,14,5,Yes,High,No,Yes,No,No,3.145179551315655,B
3908,15,Male,African American,High School,5,16,No,Low,Yes,Yes,Yes,No,2.3315455573303074,D
3909,18,Male,African American,High School,7,28,Yes,Low,No,No,No,No,3.5338566635522284,A
3913,16,Female,Caucasian,Higher,1,17,Yes,Moderate,Yes,Yes,No,Yes,2.04499734491532,D
3914,18,Male,Caucasian,High School,15,16,No,Moderate,Yes,No,No,Yes,3.942664171616998,A
3916,15,Male,Asian,Bachelor’s,0,27,No,Very High,No,No,No,No,3.5758167579623983,A
3918,17,Male,Caucasian,Some College,0,11,Yes,Very High,Yes,No,No,No,3.8040628234899536,A
3919,18,Female,Caucasian,Some College,0,5,No,Very High,Yes,No,Yes,No,3.729972957693678,A
3920,16,Male,African American,Some College,6,6,Yes,High,Yes,Yes,Yes,No,3.811163575769373,A
3921,15,Male,Caucasian,High School,15,30,No,No Support,Yes,No,No,No,3.0060468404536924,B
3924,15,Male,Caucasian,Bachelor’s,15,16,No,No Support,No,Yes,No,No,3.1457003277718525,B
3925,16,Male,Asian,Higher,5,20,Yes,High,No,No,No,No,2.618307749983365,C
3927,18,Female,Caucasian,Bachelor’s,2,27,No,High,Yes,No,No,No,3.132229177756834,B
3928,16,Male,Asian,No Education,7,26,No,Moderate,No,No,Yes,Yes,2.5718954392083715,C
3929,16,Female,Caucasian,Higher,3,29,Yes,Moderate,Yes,Yes,Yes,No,2.704461900165354,C
3930,18,Female,Asian,High School,3,10,No,Very High,Yes,No,No,No,2.897411820370858,C
3931,16,Female,Caucasian,Bachelor’s,16,19,No,High,No,Yes,Yes,No,3.385408736788329,B
3932,17,Male,Caucasian,Higher,4,17,No,Moderate,Yes,No,No,No,3.854590797811335,A
3933,15,Female,African American,Some College,13,15,No,High,Yes,Yes,No,No,2.979716738346812,C
3935,15,Female,Other,Some College,11,27,No,Moderate,Yes,No,No,Yes,2.421079766700236,D
3936,15,Female,Caucasian,No Education,12,12,No,Low,No,Yes,No,Yes,2.9784719637955384,C
3937,18,Male,Caucasian,Bachelor’s,17,8,No,Moderate,No,No,No,No,2.9843299646176664,C
3938,15,Female,African American,No Education,13,18,Yes,Moderate,No,Yes,No,No,3.9141909778371446,A
3939,15,Male,Caucasian,Bachelor’s,18,6,Yes,Moderate,Yes,No,Yes,No,3.105268971598248,B
3940,15,Female,Caucasian,No Education,6,28,No,Moderate,No,Yes,No,No,3.2356818063171504,B
3941,15,Male,African American,Higher,5,16,No,Moderate,Yes,Yes,No,No,3.1742665604091496,B
3942,17,Male,Asian,High School,4,7,No,Low,Yes,Yes,No,No,3.6375342545072615,A
3943,15,Male,Asian,Some College,3,7,No,Low,No,No,No,No,3.606240928161312,A
3944,17,Female,Other,Some College,17,28,Yes,Very High,Yes,No,No,Yes,2.8087644949220567,C
3945,18,Male,Caucasian,Some College,13,2,No,High,Yes,Yes,No,No,2.9827827068852555,C
3946,16,Male,Asian,High School,15,15,No,Moderate,No,Yes,Yes,No,2.837532963722748,C
3947,15,Male,Caucasian,Some College,19,11,Yes,Moderate,No,No,No,No,3.6881350927566623,A
3948,16,Female,African American,High School,13,14,No,Moderate,Yes,Yes,No,No,2.6266328838808013,C
3949,16,Female,Caucasian,Some College,4,20,No,High,No,No,No,Yes,2.8134791415607525,C
3950,18,Male,Other,Some College,10,3,No,High,Yes,Yes,No,No,3.3301787463720265,B
3951,16,Male,Asian,Some College,11,22,No,Very High,No,Yes,Yes,No,3.0176699516175174,B
3953,16,Male,Asian,Higher,3,6,No,Very High,Yes,Yes,No,No,3.868541444286156,A
3954,16,Male,Other,Some College,12,10,No,No Support,Yes,No,No,No,3.6663199748181934,A
3956,15,Male,Caucasian,Some College,12,4,No,High,No,No,No,No,3.890761982299649,A
3957,15,Male,Caucasian,Higher,3,12,No,Low,No,No,No,Yes,2.9159608710004155,C
3959,17,Female,Caucasian,Bachelor’s,1,4,No,Moderate,No,No,Yes,No,2.280003855247313,D
3960,15,Female,African American,Some College,20,7,No,Low,No,Yes,No,No,3.467040021197501,B
3961,17,Female,African American,High School,17,20,No,High,No,No,No,Yes,2.758254275283627,C
3962,15,Male,African American,Bachelor’s,20,28,No,High,Yes,No,No,Yes,2.5321057061113548,C
3964,16,Male,Other,High School,15,28,No,No Support,Yes,No,Yes,Yes,2.00801956240429,D
3965,16,Male,Caucasian,Bachelor’s,2,16,Yes,Very High,Yes,No,No,Yes,3.5334750515061284,A
3966,17,Female,Caucasian,Bachelor’s,14,10,No,Moderate,No,No,No,Yes,2.82280988151781,C
3967,15,Female,Caucasian,Higher,20,18,Yes,No Support,Yes,No,No,Yes,3.014818165398482,B
3968,15,Female,Caucasian,Bachelor’s,19,17,No,Moderate,Yes,Yes,No,No,3.5279681336060618,A
3969,17,Female,Asian,Bachelor’s,9,27,No,Very High,Yes,No,No,Yes,2.628500508766564,C
3971,18,Female,African American,No Education,10,4,Yes,Moderate,Yes,No,Yes,No,3.976908173586733,A
3972,16,Male,Asian,Bachelor’s,13,28,Yes,Moderate,No,Yes,Yes,Yes,2.7766172088857166,C
3973,17,Male,Asian,Bachelor’s,11,23,Yes,Moderate,No,Yes,Yes,No,2.7955658965331507,C
3974,17,Female,Caucasian,No Education,6,30,Yes,No Support,No,No,No,Yes,2.867387444018747,C
3975,15,Male,Asian,Some College,10,24,No,High,No,No,Yes,No,2.421339937312821,D
3976,17,Male,Caucasian,No Education,16,24,Yes,No Support,No,Yes,No,No,2.74109138290237,C
3977,18,Male,Caucasian,Bachelor’s,8,0,Yes,Moderate,No,Yes,Yes,Yes,3.40686750973176,B
3978,15,Female,Caucasian,Some College,12,16,No,High,No,Yes,No,No,3.329291385558456,B
3979,15,Female,Caucasian,Higher,15,16,Yes,No Support,No,No,Yes,No,2.7510636447052117,C
3980,15,Male,Caucasian,High School,2,0,No,Very High,No,No,No,No,2.814465999560602,C
3981,15,Female,Caucasian,Bachelor’s,4,24,Yes,Moderate,No,No,Yes,Yes,3.759920165032817,A
3983,15,Male,Asian,Bachelor’s,0,22,Yes,Very High,Yes,No,No,Yes,2.9372364531898487,C
3985,18,Female,Caucasian,Bachelor’s,8,8,No,No Support,Yes,Yes,No,No,3.5580075511764164,A
3986,16,Female,Asian,Bachelor’s,16,26,No,Moderate,Yes,Yes,No,No,2.4202286536402635,D
3987,16,Male,Caucasian,Higher,12,24,No,Low,Yes,No,No,No,3.065794880896837,B
3988,17,Female,Other,No Education,14,3,No,Very High,No,No,No,No,3.3778388291036925,B
3989,17,Female,African American,High School,20,8,No,No Support,Yes,No,No,No,3.978116628973214,A
3990,18,Female,Caucasian,Bachelor’s,7,13,No,No Support,Yes,Yes,Yes,No,2.133582953728051,D
3991,16,Male,Caucasian,Some College,7,14,No,Very High,Yes,Yes,Yes,Yes,2.7058175066130565,C
3992,16,Female,Caucasian,High School,1,15,Yes,Low,No,No,No,Yes,3.3634357008672744,B
3994,16,Male,Caucasian,Some College,4,12,No,Moderate,No,No,No,No,3.85492121507812,A
3998,15,Female,African American,No Education,12,8,No,Moderate,No,No,Yes,No,3.87897729036192,A
3999,16,Female,Caucasian,No Education,3,30,Yes,No Support,Yes,Yes,Yes,No,2.8021075052076494,C
4000,18,Female,Caucasian,Higher,6,22,No,High,No,No,No,No,2.4763900706988577,D
4002,16,Male,Caucasian,Bachelor’s,1,20,No,Moderate,Yes,Yes,Yes,No,2.271657081353399,D
4005,15,Male,Asian,Bachelor’s,4,2,No,Low,Yes,No,No,No,2.8683722279539685,C
4006,15,Male,Caucasian,Bachelor’s,13,20,No,Low,Yes,Yes,No,No,3.4130106391310835,B
4008,15,Male,African American,Some College,11,18,No,Moderate,Yes,No,No,No,3.5134212556333644,A
4009,18,Male,Asian,Some College,19,15,No,No Support,No,No,Yes,No,3.311929823204607,B
4011,16,Male,Caucasian,High School,2,16,Yes,Moderate,Yes,No,Yes,No,3.1946199193268003,B
4012,18,Female,African American,Bachelor’s,20,17,No,High,Yes,Yes,Yes,No,3.288720494680419,B
4014,17,Female,Caucasian,Bachelor’s,1,20,No,Moderate,Yes,No,Yes,No,3.0117567351022845,B
4015,18,Male,African American,Some College,20,18,No,Moderate,Yes,No,No,No,2.9290304034688024,C
4016,18,Female,Caucasian,No Education,20,21,No,Very High,Yes,No,No,Yes,3.3762842276124405,B
