Age,Gender,Ethnicity,Parental_Education,Weekly_Study_Time,Absences,Tutoring,Parental_Support,Extracurricular_Activity,Sports,Music,Volunteering,GPA,Grade_Class,Is_Child,Study_Efficiency,Absence_Rate,Absence_Rate_Category,Total_Activities,Absence_Impact,Study_Impact
15,Male,African American,Bachelor’s,20,28,No,High,Yes,No,No,Yes,2.53,C,1,0.7142857142857143,0.9333333333333333,High,2,0.09035714285714284,50.599999999999994
16,Male,Other,High School,15,28,No,No Support,Yes,No,Yes,Yes,2.01,D,1,0.5357142857142857,0.9333333333333333,High,3,0.07178571428571427,30.15
16,Male,Caucasian,Bachelor’s,2,16,Yes,Very High,Yes,No,No,Yes,3.53,A,1,0.125,0.5333333333333333,Medium,2,0.220625,7.06
17,Female,Caucasian,Bachelor’s,14,10,No,Moderate,No,No,No,Yes,2.82,C,1,1.4,0.3333333333333333,Low,1,0.282,39.48
15,Female,Caucasian,Higher,20,18,Yes,No Support,Yes,No,No,Yes,3.01,B,1,1.1111111111111112,0.6,Medium,2,0.16722222222222222,60.199999999999996
15,Female,Caucasian,Bachelor’s,19,17,No,Moderate,Yes,Yes,No,No,3.53,A,1,1.1176470588235294,0.5666666666666667,Medium,2,0.2076470588235294,67.07
17,Female,Asian,Bachelor’s,9,27,No,Very High,Yes,No,No,Yes,2.63,C,1,0.3333333333333333,0.9,High,2,0.0974074074074074,23.669999999999998
18,Female,African American,No Education,10,4,Yes,Moderate,Yes,No,Yes,No,3.98,A,0,2.5,0.13333333333333333,Low,2,0.995,39.8
16,Male,Asian,Bachelor’s,13,28,Yes,Moderate,No,Yes,Yes,Yes,2.78,C,1,0.4642857142857143,0.9333333333333333,High,3,0.09928571428571428,36.14
17,Male,Asian,Bachelor’s,11,23,Yes,Moderate,No,Yes,Yes,No,2.8,C,1,0.4782608695652174,0.7666666666666667,High,2,0.1217391304347826,30.799999999999997
17,Female,Caucasian,No Education,6,30,Yes,No Support,No,No,No,Yes,2.87,C,1,0.2,1.0,High,1,0.09566666666666666,17.22
15,Male,Asian,Some College,10,24,No,High,No,No,Yes,No,2.42,D,1,0.4166666666666667,0.8,High,1,0.10083333333333333,24.2
17,Male,Caucasian,No Education,16,24,Yes,No Support,No,Yes,No,No,2.74,C,1,0.6666666666666666,0.8,High,1,0.11416666666666668,43.84
18,Male,Caucasian,Bachelor’s,8,0,Yes,Moderate,No,Yes,Yes,Yes,3.41,B,0,0.0,0.0,Low,3,341.0,27.28
15,Female,Caucasian,Some College,12,16,No,High,No,Yes,No,No,3.33,B,1,0.75,0.5333333333333333,Medium,1,0.208125,39.96
15,Female,Caucasian,Higher,15,16,Yes,No Support,No,No,Yes,No,2.75,C,1,0.9375,0.5333333333333333,Medium,1,0.171875,41.25
15,Male,Caucasian,High School,2,0,No,Very High,No,No,No,No,2.81,C,1,0.0,0.0,Low,0,281.0,5.62
15,Female,Caucasian,Bachelor’s,4,24,Yes,Moderate,No,No,Yes,Yes,3.76,A,1,0.16666666666666666,0.8,High,2,0.15666666666666665,15.04
15,Male,Asian,Bachelor’s,0,22,Yes,Very High,Yes,No,No,Yes,2.94,C,1,0.0,0.7333333333333333,High,2,0.13363636363636364,0.0294
18,Female,Caucasian,Bachelor’s,8,8,No,No Support,Yes,Yes,No,No,3.56,A,0,1.0,0.26666666666666666,Low,2,0.445,28.48
16,Female,Asian,Bachelor’s,16,26,No,Moderate,Yes,Yes,No,No,2.42,D,1,0.6153846153846154,0.8666666666666667,High,2,0.09307692307692307,38.72
16,Male,Caucasian,Higher,12,24,No,Low,Yes,No,No,No,3.07,B,1,0.5,0.8,High,1,0.12791666666666665,36.839999999999996
17,Female,Other,No Education,14,3,No,Very High,No,No,No,No,3.38,B,1,4.666666666666667,0.1,Low,0,1.1266666666666667,47.32
17,Female,African American,High School,20,8,No,No Support,Yes,No,No,No,3.98,A,1,2.5,0.26666666666666666,Low,1,0.4975,79.6
18,Female,Caucasian,Bachelor’s,7,13,No,No Support,Yes,Yes,Yes,No,2.13,D,0,0.5384615384615384,0.43333333333333335,Medium,3,0.16384615384615384,14.91
16,Male,Caucasian,Some College,7,14,No,Very High,Yes,Yes,Yes,Yes,2.71,C,1,0.5,0.4666666666666667,Medium,4,0.19357142857142856,18.97
16,Female,Caucasian,High School,1,15,Yes,Low,No,No,No,Yes,3.36,B,1,0.06666666666666667,0.5,Medium,1,0.224,3.36
16,Male,Caucasian,Some College,4,12,No,Moderate,No,No,No,No,3.85,A,1,0.3333333333333333,0.4,Medium,0,0.32083333333333336,15.4
15,Female,African American,No Education,12,8,No,Moderate,No,No,Yes,No,3.88,A,1,1.5,0.26666666666666666,Low,1,0.485,46.56
16,Female,Caucasian,No Education,3,30,Yes,No Support,Yes,Yes,Yes,No,2.8,C,1,0.1,1.0,High,3,0.09333333333333332,8.399999999999999
18,Female,Caucasian,Higher,6,22,No,High,No,No,No,No,2.48,D,0,0.2727272727272727,0.7333333333333333,High,0,0.11272727272727273,14.879999999999999
16,Male,Caucasian,Bachelor’s,1,20,No,Moderate,Yes,Yes,Yes,No,2.27,D,1,0.05,0.6666666666666666,Medium,3,0.1135,2.27
15,Male,Asian,Bachelor’s,4,2,No,Low,Yes,No,No,No,2.87,C,1,2.0,0.06666666666666667,Low,1,1.435,11.48
15,Male,Caucasian,Bachelor’s,13,20,No,Low,Yes,Yes,No,No,3.41,B,1,0.65,0.6666666666666666,Medium,2,0.1705,44.33
15,Male,African American,Some College,11,18,No,Moderate,Yes,No,No,No,3.51,A,1,0.6111111111111112,0.6,Medium,1,0.19499999999999998,38.61
18,Male,Asian,Some College,19,15,No,No Support,No,No,Yes,No,3.31,B,0,1.2666666666666666,0.5,Medium,1,0.22066666666666668,62.89
16,Male,Caucasian,High School,2,16,Yes,Moderate,Yes,No,Yes,No,3.19,B,1,0.125,0.5333333333333333,Medium,2,0.199375,6.38
18,Female,African American,Bachelor’s,20,17,No,High,Yes,Yes,Yes,No,3.29,B,0,1.1764705882352942,0.5666666666666667,Medium,3,0.1935294117647059,65.8
17,Female,Caucasian,Bachelor’s,1,20,No,Moderate,Yes,No,Yes,No,3.01,B,1,0.05,0.6666666666666666,Medium,2,0.1505,3.01
18,Male,African American,Some College,20,18,No,Moderate,Yes,No,No,No,2.93,C,0,1.1111111111111112,0.6,Medium,1,0.1627777777777778,58.6
18,Female,Caucasian,No Education,20,21,No,Very High,Yes,No,No,Yes,3.38,B,0,0.9523809523809523,0.7,High,2,0.16095238095238096,67.6
17,Female,African American,No Education,14,14,No,Low,No,No,Yes,No,2.7,C,1,1.0,0.4666666666666667,Medium,1,0.19285714285714287,37.800000000000004
17,Female,African American,Some College,10,14,No,High,Yes,No,No,No,2.58,C,1,0.7142857142857143,0.4666666666666667,Medium,1,0.1842857142857143,25.8
18,Male,Asian,Some College,9,10,No,Low,Yes,No,No,No,2.76,C,0,0.9,0.3333333333333333,Low,1,0.27599999999999997,24.839999999999996
17,Female,Asian,Bachelor’s,17,7,No,Moderate,Yes,No,No,No,3.45,B,1,2.4285714285714284,0.23333333333333334,Low,1,0.4928571428571429,58.650000000000006
16,Female,African American,No Education,20,21,No,High,Yes,No,Yes,No,3.65,A,1,0.9523809523809523,0.7,High,2,0.1738095238095238,73.0
16,Female,African American,Higher,1,15,Yes,No Support,Yes,Yes,Yes,No,3.69,A,1,0.06666666666666667,0.5,Medium,3,0.246,3.69
18,Male,Caucasian,Bachelor’s,6,8,Yes,Moderate,Yes,No,Yes,No,3.92,A,0,0.75,0.26666666666666666,Low,2,0.49,23.52
17,Female,Caucasian,Some College,6,14,Yes,Moderate,No,No,No,Yes,3.47,B,1,0.42857142857142855,0.4666666666666667,Medium,1,0.24785714285714286,20.82
15,Male,Caucasian,Bachelor’s,1,4,No,No Support,No,Yes,Yes,No,2.59,C,1,0.25,0.13333333333333333,Low,2,0.6475,2.59
17,Male,Asian,Some College,14,19,Yes,No Support,Yes,No,No,Yes,3.39,B,1,0.7368421052631579,0.6333333333333333,Medium,2,0.17842105263157895,47.46
17,Female,Asian,No Education,9,21,Yes,Moderate,Yes,Yes,No,No,3.42,B,1,0.42857142857142855,0.7,High,2,0.16285714285714287,30.78
18,Male,Asian,Bachelor’s,2,15,No,Low,Yes,Yes,No,No,3.42,B,0,0.13333333333333333,0.5,Medium,2,0.228,6.84
17,Female,Other,Higher,16,17,Yes,High,Yes,Yes,No,Yes,3.05,B,1,0.9411764705882353,0.5666666666666667,Medium,3,0.17941176470588235,48.8
15,Female,Caucasian,No Education,8,15,No,Moderate,No,Yes,No,Yes,2.54,C,1,0.5333333333333333,0.5,Medium,2,0.16933333333333334,20.32
17,Male,Caucasian,Higher,13,0,No,Very High,Yes,No,No,No,3.8,A,1,0.0,0.0,Low,1,380.0,49.4
15,Male,Caucasian,High School,18,18,No,High,No,Yes,Yes,No,3.53,A,1,1.0,0.6,Medium,2,0.1961111111111111,63.54
17,Female,African American,Some College,19,20,No,High,Yes,No,Yes,Yes,2.84,C,1,0.95,0.6666666666666666,Medium,3,0.142,53.959999999999994
17,Male,Caucasian,Some College,16,28,No,High,No,No,Yes,Yes,2.6,C,1,0.5714285714285714,0.9333333333333333,High,2,0.09285714285714286,41.6
17,Male,Caucasian,Some College,15,12,No,High,Yes,Yes,No,No,3.33,B,1,1.25,0.4,Medium,2,0.2775,49.95
15,Female,Asian,No Education,7,23,No,High,No,No,No,No,2.77,C,1,0.30434782608695654,0.7666666666666667,High,0,0.12043478260869565,19.39
15,Female,Asian,Bachelor’s,6,22,No,High,No,Yes,Yes,Yes,2.44,D,1,0.2727272727272727,0.7333333333333333,High,3,0.1109090909090909,14.64
16,Female,Other,Bachelor’s,11,22,No,Moderate,Yes,Yes,No,Yes,3.5,B,1,0.5,0.7333333333333333,High,3,0.1590909090909091,38.5
17,Male,Caucasian,Bachelor’s,0,10,Yes,High,Yes,No,No,No,2.21,D,1,0.0,0.3333333333333333,Low,1,0.221,0.0221
16,Male,Other,Bachelor’s,11,14,No,No Support,Yes,Yes,Yes,Yes,3.73,A,1,0.7857142857142857,0.4666666666666667,Medium,4,0.2664285714285714,41.03
16,Male,Asian,High School,5,1,No,High,Yes,No,Yes,No,3.97,A,1,5.0,0.03333333333333333,Low,2,3.97,19.85
15,Male,Caucasian,No Education,15,5,No,High,Yes,No,No,Yes,3.06,B,1,3.0,0.16666666666666666,Low,2,0.612,45.9
18,Male,Caucasian,Bachelor’s,17,20,Yes,Low,No,No,No,No,3.45,B,0,0.85,0.6666666666666666,Medium,0,0.17250000000000001,58.650000000000006
18,Male,Caucasian,Some College,18,10,No,Very High,Yes,Yes,No,No,3.86,A,0,1.8,0.3333333333333333,Low,2,0.386,69.48
15,Male,Caucasian,High School,2,14,Yes,Very High,Yes,Yes,No,No,2.55,C,1,0.14285714285714285,0.4666666666666667,Medium,2,0.18214285714285713,5.1
18,Female,African American,High School,2,8,No,Low,Yes,Yes,No,No,2.32,D,0,0.25,0.26666666666666666,Low,2,0.29,4.64
16,Female,African American,No Education,4,11,Yes,No Support,No,No,No,No,2.29,D,1,0.36363636363636365,0.36666666666666664,Medium,0,0.2081818181818182,9.16
17,Female,Asian,High School,2,25,No,High,Yes,Yes,No,Yes,2.9,C,1,0.08,0.8333333333333334,High,3,0.11599999999999999,5.8
15,Female,African American,Bachelor’s,18,26,Yes,Moderate,Yes,No,No,No,2.81,C,1,0.6923076923076923,0.8666666666666667,High,1,0.10807692307692308,50.58
17,Male,Caucasian,Higher,4,3,No,Moderate,No,No,No,No,2.43,D,1,1.3333333333333333,0.1,Low,0,0.81,9.72
17,Male,Caucasian,Higher,20,22,No,Very High,No,Yes,No,No,2.82,C,1,0.9090909090909091,0.7333333333333333,High,1,0.12818181818181817,56.4
18,Female,Other,Higher,15,26,Yes,Moderate,No,Yes,Yes,No,3.6,A,0,0.5769230769230769,0.8666666666666667,High,2,0.13846153846153847,54.0
18,Male,Caucasian,Some College,0,23,Yes,No Support,Yes,No,No,No,3.33,B,0,0.0,0.7666666666666667,High,1,0.14478260869565218,0.0333
16,Female,Other,High School,16,13,Yes,High,No,Yes,No,Yes,2.89,C,1,1.2307692307692308,0.43333333333333335,Medium,2,0.22230769230769232,46.24
16,Male,Caucasian,High School,8,2,No,Very High,No,No,No,No,3.74,A,1,4.0,0.06666666666666667,Low,0,1.87,29.92
16,Female,Caucasian,High School,20,26,No,Low,No,Yes,No,No,3.89,A,1,0.7692307692307693,0.8666666666666667,High,1,0.14961538461538462,77.8
16,Male,Asian,High School,3,20,No,Moderate,No,No,No,Yes,3.0,B,1,0.15,0.6666666666666666,Medium,1,0.15,9.0
15,Female,Asian,Some College,1,16,Yes,Moderate,No,No,No,No,3.1,B,1,0.0625,0.5333333333333333,Medium,0,0.19375,3.1
15,Female,Caucasian,High School,8,29,No,High,No,Yes,No,Yes,3.41,B,1,0.27586206896551724,0.9666666666666667,High,2,0.11758620689655173,27.28
18,Female,Other,High School,4,12,No,No Support,Yes,Yes,No,Yes,2.02,D,0,0.3333333333333333,0.4,Medium,3,0.16833333333333333,8.08
16,Female,African American,Some College,3,7,No,Very High,Yes,No,No,No,3.17,B,1,0.42857142857142855,0.23333333333333334,Low,1,0.45285714285714285,9.51
16,Male,Asian,Some College,17,11,No,Very High,No,Yes,No,No,3.03,B,1,1.5454545454545454,0.36666666666666664,Medium,1,0.27545454545454545,51.51
17,Female,Caucasian,Higher,12,11,Yes,Moderate,Yes,Yes,No,No,3.15,B,1,1.0909090909090908,0.36666666666666664,Medium,2,0.2863636363636364,37.8
17,Female,Caucasian,High School,4,26,No,High,Yes,Yes,No,No,3.11,B,1,0.15384615384615385,0.8666666666666667,High,2,0.11961538461538461,12.44
17,Female,Other,High School,18,1,Yes,Very High,No,Yes,Yes,No,3.57,A,1,18.0,0.03333333333333333,Low,2,3.57,64.25999999999999
18,Male,Other,Some College,2,28,No,Very High,Yes,No,No,Yes,2.78,C,0,0.07142857142857142,0.9333333333333333,High,2,0.09928571428571428,5.56
17,Female,Other,Bachelor’s,5,22,Yes,No Support,Yes,No,Yes,No,3.25,B,1,0.22727272727272727,0.7333333333333333,High,2,0.14772727272727273,16.25
15,Female,Caucasian,Bachelor’s,5,8,No,Moderate,No,No,Yes,No,3.33,B,1,0.625,0.26666666666666666,Low,1,0.41625,16.65
17,Male,Asian,Bachelor’s,4,0,No,No Support,Yes,No,No,No,3.25,B,1,0.0,0.0,Low,1,325.0,13.0
17,Male,Caucasian,Higher,0,28,No,Moderate,No,No,No,Yes,2.79,C,1,0.0,0.9333333333333333,High,1,0.09964285714285714,0.0279
17,Male,Other,Some College,7,3,No,Low,No,No,No,Yes,2.65,C,1,2.3333333333333335,0.1,Low,1,0.8833333333333333,18.55
18,Female,Caucasian,High School,0,22,Yes,High,Yes,No,Yes,No,3.15,B,0,0.0,0.7333333333333333,High,2,0.1431818181818182,0.0315
16,Male,African American,High School,5,15,Yes,Moderate,No,No,No,Yes,3.47,B,1,0.3333333333333333,0.5,Medium,1,0.23133333333333334,17.35
15,Male,Caucasian,High School,19,24,No,High,No,No,Yes,No,2.62,C,1,0.7916666666666666,0.8,High,1,0.10916666666666668,49.78
16,Male,Caucasian,High School,13,17,No,No Support,Yes,No,No,No,3.2,B,1,0.7647058823529411,0.5666666666666667,Medium,1,0.18823529411764706,41.6
18,Female,Asian,High School,1,5,Yes,Low,Yes,No,Yes,No,2.24,D,0,0.2,0.16666666666666666,Low,2,0.44800000000000006,2.24
18,Male,Asian,Bachelor’s,3,19,No,Moderate,Yes,Yes,No,No,2.39,D,0,0.15789473684210525,0.6333333333333333,Medium,2,0.12578947368421053,7.17
16,Female,African American,Bachelor’s,12,18,No,Very High,Yes,No,No,Yes,3.69,A,1,0.6666666666666666,0.6,Medium,2,0.205,44.28
15,Male,Asian,High School,2,13,Yes,No Support,No,No,No,No,3.08,B,1,0.15384615384615385,0.43333333333333335,Medium,0,0.23692307692307693,6.16
18,Male,Asian,High School,8,29,No,High,No,Yes,No,Yes,2.81,C,0,0.27586206896551724,0.9666666666666667,High,2,0.09689655172413793,22.48
18,Male,African American,High School,13,21,No,Moderate,Yes,Yes,Yes,Yes,2.63,C,0,0.6190476190476191,0.7,High,4,0.12523809523809523,34.19
15,Female,African American,Bachelor’s,19,10,No,High,No,No,Yes,Yes,3.37,B,1,1.9,0.3333333333333333,Low,2,0.337,64.03
16,Female,Caucasian,Bachelor’s,10,15,No,No Support,Yes,Yes,Yes,No,2.96,C,1,0.6666666666666666,0.5,Medium,3,0.19733333333333333,29.6
17,Female,Caucasian,High School,4,10,Yes,High,No,Yes,Yes,Yes,3.7,A,1,0.4,0.3333333333333333,Low,3,0.37,14.8
17,Male,Caucasian,High School,13,28,No,Low,Yes,Yes,No,No,3.5,B,1,0.4642857142857143,0.9333333333333333,High,2,0.125,45.5
15,Male,Caucasian,Higher,18,17,Yes,Moderate,No,Yes,No,No,3.13,B,1,1.0588235294117647,0.5666666666666667,Medium,1,0.18411764705882352,56.339999999999996
17,Male,African American,Some College,7,1,No,Low,No,No,No,No,3.49,B,1,7.0,0.03333333333333333,Low,0,3.49,24.43
16,Female,Other,Bachelor’s,6,22,No,Very High,Yes,No,No,No,3.27,B,1,0.2727272727272727,0.7333333333333333,High,1,0.14863636363636365,19.62
16,Male,Caucasian,High School,6,20,No,Low,Yes,No,Yes,No,3.64,A,1,0.3,0.6666666666666666,Medium,2,0.182,21.84
15,Female,Caucasian,High School,2,7,No,High,No,No,No,No,3.94,A,1,0.2857142857142857,0.23333333333333334,Low,0,0.5628571428571428,7.88
16,Female,African American,Bachelor’s,2,13,No,Low,Yes,No,No,No,3.49,B,1,0.15384615384615385,0.43333333333333335,Medium,1,0.2684615384615385,6.98
15,Male,Asian,Bachelor’s,12,12,Yes,Very High,Yes,Yes,Yes,No,2.92,C,1,1.0,0.4,Medium,3,0.24333333333333332,35.04
16,Male,Asian,Some College,0,9,No,Low,Yes,Yes,No,No,2.55,C,1,0.0,0.3,Low,2,0.2833333333333333,0.0255
15,Male,African American,Some College,4,7,Yes,Very High,Yes,No,Yes,Yes,3.78,A,1,0.5714285714285714,0.23333333333333334,Low,3,0.5399999999999999,15.12
17,Female,Asian,Bachelor’s,3,6,Yes,Very High,Yes,No,No,No,3.8,A,1,0.5,0.2,Low,1,0.6333333333333333,11.399999999999999
18,Male,Caucasian,Some College,14,25,Yes,No Support,No,No,No,No,2.81,C,0,0.56,0.8333333333333334,High,0,0.1124,39.34
15,Female,African American,High School,16,23,No,Very High,Yes,No,Yes,No,2.89,C,1,0.6956521739130435,0.7666666666666667,High,2,0.12565217391304348,46.24
15,Female,Other,Some College,13,26,Yes,Very High,Yes,No,Yes,Yes,2.52,C,1,0.5,0.8666666666666667,High,3,0.09692307692307692,32.76
16,Male,Asian,Bachelor’s,13,18,No,Very High,Yes,No,No,No,2.91,C,1,0.7222222222222222,0.6,Medium,1,0.16166666666666668,37.83
18,Female,Caucasian,Higher,18,23,No,Moderate,Yes,No,No,Yes,3.38,B,0,0.782608695652174,0.7666666666666667,High,2,0.14695652173913043,60.839999999999996
18,Male,Caucasian,Some College,5,14,Yes,High,Yes,Yes,No,No,3.93,A,0,0.35714285714285715,0.4666666666666667,Medium,2,0.28071428571428575,19.650000000000002
18,Male,Caucasian,Some College,12,21,No,Moderate,Yes,No,Yes,Yes,2.53,C,0,0.5714285714285714,0.7,High,3,0.12047619047619047,30.36
16,Female,African American,Bachelor’s,14,21,No,High,No,Yes,No,No,3.92,A,1,0.6666666666666666,0.7,High,1,0.18666666666666668,54.879999999999995
17,Female,Other,Bachelor’s,6,4,Yes,High,Yes,Yes,No,No,2.7,C,1,1.5,0.13333333333333333,Low,2,0.675,16.200000000000003
15,Male,Other,Some College,18,18,Yes,High,Yes,No,No,No,2.89,C,1,1.0,0.6,Medium,1,0.16055555555555556,52.02
16,Male,Asian,Bachelor’s,8,6,No,Low,No,No,No,No,2.69,C,1,1.3333333333333333,0.2,Low,0,0.4483333333333333,21.52
18,Male,African American,Higher,10,17,No,Moderate,Yes,Yes,Yes,No,3.14,B,0,0.5882352941176471,0.5666666666666667,Medium,3,0.1847058823529412,31.400000000000002
17,Female,Caucasian,Higher,4,0,No,Moderate,No,No,Yes,No,2.49,D,1,0.0,0.0,Low,1,249.00000000000003,9.96
17,Female,Asian,Some College,11,27,No,Very High,No,Yes,No,Yes,3.51,A,1,0.4074074074074074,0.9,High,2,0.13,38.61
16,Male,Caucasian,Higher,9,16,No,Moderate,No,Yes,Yes,No,3.19,B,1,0.5625,0.5333333333333333,Medium,2,0.199375,28.71
15,Male,Caucasian,Bachelor’s,9,24,No,Moderate,Yes,No,No,Yes,3.63,A,1,0.375,0.8,High,2,0.15125,32.67
17,Male,Other,No Education,10,19,Yes,High,Yes,Yes,Yes,Yes,2.7,C,1,0.5263157894736842,0.6333333333333333,Medium,4,0.14210526315789473,27.0
18,Female,Caucasian,Some College,9,11,No,Moderate,No,No,No,No,3.86,A,0,0.8181818181818182,0.36666666666666664,Medium,0,0.3509090909090909,34.74
16,Female,Asian,No Education,6,19,No,Moderate,Yes,No,Yes,No,3.11,B,1,0.3157894736842105,0.6333333333333333,Medium,2,0.1636842105263158,18.66
15,Male,Asian,Bachelor’s,13,14,No,Moderate,No,No,No,Yes,3.95,A,1,0.9285714285714286,0.4666666666666667,Medium,1,0.28214285714285714,51.35
16,Female,African American,Some College,4,11,No,High,Yes,No,No,Yes,2.89,C,1,0.36363636363636365,0.36666666666666664,Medium,2,0.26272727272727275,11.56
15,Female,Asian,Some College,18,29,No,High,Yes,No,Yes,No,3.52,A,1,0.6206896551724138,0.9666666666666667,High,2,0.12137931034482759,63.36
17,Male,Caucasian,Higher,9,20,No,No Support,Yes,No,No,No,3.47,B,1,0.45,0.6666666666666666,Medium,1,0.17350000000000002,31.23
17,Female,Caucasian,High School,17,20,No,No Support,Yes,Yes,Yes,Yes,3.53,A,1,0.85,0.6666666666666666,Medium,4,0.1765,60.01
18,Male,Caucasian,Higher,0,17,No,No Support,Yes,No,Yes,No,2.98,C,0,0.0,0.5666666666666667,Medium,2,0.17529411764705882,0.0298
16,Male,Asian,Bachelor’s,4,27,No,High,No,No,Yes,Yes,3.38,B,1,0.14814814814814814,0.9,High,2,0.12518518518518518,13.52
15,Female,African American,High School,10,10,Yes,High,No,No,Yes,Yes,3.06,B,1,1.0,0.3333333333333333,Low,2,0.306,30.6
15,Female,Other,No Education,15,29,No,No Support,Yes,Yes,Yes,No,3.75,A,1,0.5172413793103449,0.9666666666666667,High,3,0.12931034482758622,56.25
16,Female,Asian,High School,9,20,No,Very High,Yes,No,No,No,2.71,C,1,0.45,0.6666666666666666,Medium,1,0.1355,24.39
15,Male,African American,High School,6,5,No,Low,No,No,Yes,No,3.3,B,1,1.2,0.16666666666666666,Low,1,0.6599999999999999,19.799999999999997
17,Male,Other,High School,15,19,No,High,No,No,No,No,3.28,B,1,0.7894736842105263,0.6333333333333333,Medium,0,0.1726315789473684,49.199999999999996
18,Female,Caucasian,Some College,5,12,No,High,Yes,No,Yes,No,2.53,C,0,0.4166666666666667,0.4,Medium,2,0.21083333333333332,12.649999999999999
17,Female,African American,Higher,10,29,Yes,Very High,No,No,Yes,No,3.54,A,1,0.3448275862068966,0.9666666666666667,High,1,0.12206896551724138,35.4
15,Male,Caucasian,High School,1,5,Yes,Moderate,No,Yes,No,No,3.99,A,1,0.2,0.16666666666666666,Low,1,0.798,3.99
16,Female,Asian,Some College,3,17,Yes,Moderate,Yes,No,No,No,3.67,A,1,0.17647058823529413,0.5666666666666667,Medium,1,0.21588235294117647,11.01
15,Female,Caucasian,Some College,18,27,No,High,Yes,Yes,No,No,3.81,A,1,0.6666666666666666,0.9,High,2,0.1411111111111111,68.58
15,Female,African American,Bachelor’s,5,12,No,Low,Yes,Yes,No,No,2.97,C,1,0.4166666666666667,0.4,Medium,2,0.24750000000000003,14.850000000000001
15,Female,Caucasian,Bachelor’s,17,22,Yes,Moderate,Yes,No,No,No,2.58,C,1,0.7727272727272727,0.7333333333333333,High,1,0.11727272727272728,43.86
15,Female,Caucasian,No Education,10,29,Yes,Moderate,No,No,No,No,3.39,B,1,0.3448275862068966,0.9666666666666667,High,0,0.11689655172413793,33.9
16,Male,Asian,Bachelor’s,8,9,No,Very High,No,No,No,No,2.65,C,1,0.8888888888888888,0.3,Low,0,0.29444444444444445,21.2
18,Female,Caucasian,No Education,2,3,No,No Support,No,Yes,Yes,Yes,3.52,A,0,0.6666666666666666,0.1,Low,3,1.1733333333333333,7.04
17,Female,Other,Bachelor’s,1,24,No,Moderate,Yes,No,Yes,Yes,2.61,C,1,0.041666666666666664,0.8,High,3,0.10875,2.61
17,Male,Caucasian,Bachelor’s,17,30,No,Moderate,Yes,No,No,No,3.94,A,1,0.5666666666666667,1.0,High,1,0.13133333333333333,66.98
15,Female,Caucasian,High School,14,14,Yes,Moderate,Yes,Yes,Yes,No,3.95,A,1,1.0,0.4666666666666667,Medium,3,0.28214285714285714,55.300000000000004
17,Female,Caucasian,Higher,18,14,No,Moderate,No,No,Yes,Yes,3.02,B,1,1.2857142857142858,0.4666666666666667,Medium,2,0.21571428571428572,54.36
16,Male,Asian,Bachelor’s,14,28,No,Moderate,Yes,Yes,No,No,2.46,D,1,0.5,0.9333333333333333,High,2,0.08785714285714286,34.44
16,Female,Asian,High School,16,20,No,Moderate,No,Yes,No,Yes,2.82,C,1,0.8,0.6666666666666666,Medium,2,0.141,45.12
15,Male,African American,Some College,17,24,No,High,Yes,No,Yes,Yes,3.15,B,1,0.7083333333333334,0.8,High,3,0.13125,53.55
15,Male,Caucasian,High School,10,28,Yes,High,No,Yes,No,No,3.61,A,1,0.35714285714285715,0.9333333333333333,High,1,0.12892857142857142,36.1
